15,Rear-Wheel Drive,2400,Regular Gasoline,GMC,Sierra 1500 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-5250,
13,Rear-Wheel Drive,3300,Premium Gasoline,Lincoln,Blackwood 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-9750,
20,Rear-Wheel Drive,1800,Regular Gasoline,Mazda,B2300 2WD,Automatic 5-spd,Standard Pickup Trucks 2WD,2002,-2250,
23,Rear-Wheel Drive,1550,Regular Gasoline,Mazda,B2300 2WD,Manual 5-spd,Standard Pickup Trucks 2WD,2002,-1000,
17,Rear-Wheel Drive,2100,Regular Gasoline,Mazda,B3000 2WD,Automatic 5-spd,Standard Pickup Trucks 2WD,2002,-3750,
18,Rear-Wheel Drive,2000,Regular Gasoline,Mazda,B3000 2WD,Manual 5-spd,Standard Pickup Trucks 2WD,2002,-3250,
17,Rear-Wheel Drive,2100,Regular Gasoline,Mazda,B4000 2WD,Automatic 5-spd,Standard Pickup Trucks 2WD,2002,-3750,
17,Rear-Wheel Drive,2100,Regular Gasoline,Mazda,B4000 2WD,Manual 5-spd,Standard Pickup Trucks 2WD,2002,-3750,
19,Rear-Wheel Drive,1900,Regular Gasoline,Nissan,Frontier 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-2750,
21,Rear-Wheel Drive,1700,Regular Gasoline,Nissan,Frontier 2WD,Manual 5-spd,Standard Pickup Trucks 2WD,2002,-1750,
18,Rear-Wheel Drive,2000,Regular Gasoline,Nissan,300ZX 2x2,Automatic 4-spd,Subcompact Cars,1986,-3250,
16,Rear-Wheel Drive,2250,Regular Gasoline,Nissan,Frontier V6 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-4500,
15,Rear-Wheel Drive,2900,Premium Gasoline,Nissan,Frontier V6 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-7750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Nissan,Frontier V6 2WD,Manual 5-spd,Standard Pickup Trucks 2WD,2002,-4500,
15,Rear-Wheel Drive,2900,Premium Gasoline,Nissan,Frontier V6 2WD,Manual 5-spd,Standard Pickup Trucks 2WD,2002,-7750,
21,Rear-Wheel Drive,1700,Regular Gasoline,Toyota,Tacoma 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-1750,
22,Rear-Wheel Drive,1600,Regular Gasoline,Toyota,Tacoma 2WD,Manual 5-spd,Standard Pickup Trucks 2WD,2002,-1250,
18,Rear-Wheel Drive,2000,Regular Gasoline,Toyota,Tacoma 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-3250,
16,Rear-Wheel Drive,2250,Regular Gasoline,Toyota,Tacoma 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-4500,
18,Rear-Wheel Drive,2000,Regular Gasoline,Toyota,Tacoma 2WD,Manual 5-spd,Standard Pickup Trucks 2WD,2002,-3250,
16,Rear-Wheel Drive,2250,Regular Gasoline,Toyota,Tundra 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-4500,
19,Rear-Wheel Drive,1900,Regular Gasoline,Nissan,300ZX 2x2,Manual 5-spd,Subcompact Cars,1986,-2750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Toyota,Tundra 2WD,Manual 5-spd,Standard Pickup Trucks 2WD,2002,-4500,
15,Rear-Wheel Drive,2400,Regular Gasoline,Toyota,Tundra 2WD,Automatic 4-spd,Standard Pickup Trucks 2WD,2002,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Silverado 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Chevrolet,Silverado 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Silverado 1500 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Silverado 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Silverado 1500 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Silverado 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Chevrolet,S10 Pickup 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,S10 Pickup 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-6000,
30,Front-Wheel Drive,1200,Regular Gasoline,Dodge,Charger,Manual 4-spd,Subcompact Cars,1986,750,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Dodge,Dakota Pickup 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Dodge,Dakota Pickup 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Dodge,Dakota Pickup 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Dodge,Dakota Pickup 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-6000,
12,4-Wheel or All-Wheel Drive,3000,Regular Gasoline,Dodge,Dakota Pickup 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-8250,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,Dodge,Ram 1500 Pickup 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-7000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Dodge,Ram 1500 Pickup 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-6000,
12,4-Wheel or All-Wheel Drive,3000,Regular Gasoline,Dodge,Ram 1500 Pickup 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-8250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Ford,Explorer Sport Trac 4WD,Automatic 5-spd,Standard Pickup Trucks 4WD,2002,-5250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Ford,Explorer Sport Trac 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-4500,
27,Front-Wheel Drive,1300,Regular Gasoline,Dodge,Charger,Manual 4-spd,Subcompact Cars,1986,250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Ford,F150 Pickup 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Ford,F150 Pickup 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-5250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Ford,F150 Pickup 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Ford,F150 Pickup 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Ford,F150 Pickup 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Ford,Ranger Pickup 4WD,Automatic 5-spd,Standard Pickup Trucks 4WD,2002,-5250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Ford,Ranger Pickup 4WD,Automatic 5-spd,Standard Pickup Trucks 4WD,2002,-4500,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Ford,Ranger Pickup 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-3750,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Ford,Ranger Pickup 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Sierra 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
24,Front-Wheel Drive,1500,Regular Gasoline,Dodge,Charger,Automatic 3-spd,Subcompact Cars,1986,-750,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,GMC,Sierra 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Sierra 1500 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Sierra 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Sierra 1500 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Sierra 1500 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
12,4-Wheel or All-Wheel Drive,3000,Regular Gasoline,GMC,Sierra Denali 1500 AWD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-8250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,GMC,Sonoma 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Sonoma 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-6000,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Mazda,B3000 4WD,Automatic 5-spd,Standard Pickup Trucks 4WD,2002,-4500,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Mazda,B3000 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-3750,
26,Front-Wheel Drive,1350,Regular Gasoline,Dodge,Charger,Manual 5-spd,Subcompact Cars,1986,0,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Mazda,B4000 4WD,Automatic 5-spd,Standard Pickup Trucks 4WD,2002,-5250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Mazda,B4000 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-5250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Nissan,Frontier V6 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-5250,
15,4-Wheel or All-Wheel Drive,2900,Premium Gasoline,Nissan,Frontier V6 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-7750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Nissan,Frontier V6 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-4500,
15,4-Wheel or All-Wheel Drive,2900,Premium Gasoline,Nissan,Frontier V6 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-7750,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Toyota,Tacoma 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-3250,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Toyota,Tacoma 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-3750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Toyota,Tacoma 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-4500,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Toyota,Tacoma 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-4500,
22,Front-Wheel Drive,1950,Premium Gasoline,Dodge,Charger,Manual 5-spd,Subcompact Cars,1986,-3000,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Toyota,Tundra 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-5250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Toyota,Tundra 4WD,Manual 5-spd,Standard Pickup Trucks 4WD,2002,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Toyota,Tundra 4WD,Automatic 4-spd,Standard Pickup Trucks 4WD,2002,-6000,
17,Rear-Wheel Drive,2100,Regular Gasoline,Chevrolet,Astro 2WD (cargo),Automatic 4-spd,"""Vans"," Cargo Type""",2002,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Chevrolet,Astro AWD (cargo),Automatic 4-spd,"""Vans"," Cargo Type""",2002,
15,Rear-Wheel Drive,2400,Regular Gasoline,Chevrolet,Van 1500/2500 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
15,Rear-Wheel Drive,2400,Regular Gasoline,Chevrolet,Van 1500/2500 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Van 1500/2500 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,Dodge,Ram Van 1500 2WD,Automatic 3-spd,"""Vans"," Cargo Type""",2002,
13,Rear-Wheel Drive,2750,Regular Gasoline,Dodge,Ram Van 1500 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
20,Front-Wheel Drive,-1,Premium,0,Dodge,0.0,0,Subcompact Cars,1986,
14,Rear-Wheel Drive,2550,Regular Gasoline,Dodge,Ram Van 2500 2WD,Automatic 3-spd,"""Vans"," Cargo Type""",2002,
13,Rear-Wheel Drive,2750,Regular Gasoline,Dodge,Ram Van 2500 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
16,Rear-Wheel Drive,2250,Regular Gasoline,Ford,E150 Econoline 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,Ford,E150 Econoline 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
15,Rear-Wheel Drive,2400,Regular Gasoline,Ford,E150 Econoline 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,Ford,E250 Econoline 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
13,Rear-Wheel Drive,2750,Regular Gasoline,Ford,E250 Econoline 2WD,Automatic 4-spd,"""Vans"," Cargo Type""",2002,
15,Rear-Wheel Drive,2400,Regular Gasoline,GMC,Savana 1500/2500 2WD (cargo),Automatic 4-spd,"""Vans"," Cargo Type""",2002,
15,Rear-Wheel Drive,2400,Regular Gasoline,GMC,Savana 1500/2500 2WD (cargo),Automatic 4-spd,"""Vans"," Cargo Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,GMC,Savana 1500/2500 2WD (cargo),Automatic 4-spd,"""Vans"," Cargo Type""",2002,
43,Front-Wheel Drive,850,Regular Gasoline,Honda,Civic CRX HF,Manual 5-spd,Two Seaters,1985,2500,
18,Rear-Wheel Drive,-1,Premium,0,Mitsubishi,0.0,0,Subcompact Cars,1985,
27,Front-Wheel Drive,1300,Regular Gasoline,Dodge,Colt,Automatic 3-spd,Subcompact Cars,1986,250,
17,Rear-Wheel Drive,2100,Regular Gasoline,GMC,Safari 2WD (cargo),Automatic 4-spd,"""Vans"," Cargo Type""",2002,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,GMC,Safari AWD (cargo),Automatic 4-spd,"""Vans"," Cargo Type""",2002,
16,Rear-Wheel Drive,2250,Regular Gasoline,Chevrolet,Astro 2WD (passenger),Automatic 4-spd,"""Vans"," Passenger Type""",2002,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Chevrolet,Astro AWD (passenger),Automatic 4-spd,"""Vans"," Passenger Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Express 1500/2500 2WD,Automatic 4-spd,"""Vans"," Passenger Type""",2002,
15,Rear-Wheel Drive,2400,Regular Gasoline,Chevrolet,Express 1500/2500 2WD,Automatic 4-spd,"""Vans"," Passenger Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Express 1500/2500 2WD,Automatic 4-spd,"""Vans"," Passenger Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,Dodge,Ram Wagon 1500 2WD,Automatic 3-spd,"""Vans"," Passenger Type""",2002,
12,Rear-Wheel Drive,3000,Regular Gasoline,Dodge,Ram Wagon 2500 2WD,Automatic 4-spd,"""Vans"," Passenger Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,Ford,E150 Club Wagon,Automatic 4-spd,"""Vans"," Passenger Type""",2002,
33,Front-Wheel Drive,1100,Regular Gasoline,Dodge,Colt,Manual 4-spd,Subcompact Cars,1986,1250,
14,Rear-Wheel Drive,2550,Regular Gasoline,Ford,E150 Club Wagon,Automatic 4-spd,"""Vans"," Passenger Type""",2002,
13,Rear-Wheel Drive,2750,Regular Gasoline,Ford,E150 Club Wagon,Automatic 4-spd,"""Vans"," Passenger Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,GMC,Savana 1500/2500 2WD (Passenger),Automatic 4-spd,"""Vans"," Passenger Type""",2002,
15,Rear-Wheel Drive,2400,Regular Gasoline,GMC,Savana 1500/2500 2WD (Passenger),Automatic 4-spd,"""Vans"," Passenger Type""",2002,
14,Rear-Wheel Drive,2550,Regular Gasoline,GMC,Savana 1500/2500 2WD (Passenger),Automatic 4-spd,"""Vans"," Passenger Type""",2002,
16,Rear-Wheel Drive,2250,Regular Gasoline,GMC,Safari 2WD (Passenger),Automatic 4-spd,"""Vans"," Passenger Type""",2002,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,GMC,Safari AWD (Passenger),Automatic 4-spd,"""Vans"," Passenger Type""",2002,
16,Front-Wheel Drive,2250,Regular Gasoline,Volkswagen,Eurovan Camper,Automatic 4-spd,Minivan - 2WD,2002,-4500,
20,Front-Wheel Drive,1800,Regular Gasoline,Chevrolet,Venture FWD,Automatic 4-spd,Minivan - 2WD,2002,-2250,
19,Front-Wheel Drive,1900,Regular Gasoline,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Automatic 3-spd,Minivan - 2WD,2002,-2750,
31,Front-Wheel Drive,1150,Regular Gasoline,Dodge,Colt,Manual 5-spd,Subcompact Cars,1986,1000,
20,Front-Wheel Drive,1800,Regular Gasoline,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Automatic 4-spd,Minivan - 2WD,2002,-2250,
18,Front-Wheel Drive,2000,Regular Gasoline,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Automatic 4-spd,Minivan - 2WD,2002,-3250,
19,Front-Wheel Drive,1900,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic 3-spd,Minivan - 2WD,2002,-2750,
20,Front-Wheel Drive,1800,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic 4-spd,Minivan - 2WD,2002,-2250,
18,Front-Wheel Drive,2000,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic 4-spd,Minivan - 2WD,2002,-3250,
18,Front-Wheel Drive,2000,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic (S4),Minivan - 2WD,2002,-3250,
18,Front-Wheel Drive,2000,Regular Gasoline,Ford,Windstar FWD Cargo Van,Automatic 4-spd,Minivan - 2WD,2002,-3250,
18,Front-Wheel Drive,2000,Regular Gasoline,Ford,Windstar FWD Wagon,Automatic 4-spd,Minivan - 2WD,2002,-3250,
19,Front-Wheel Drive,1900,Regular Gasoline,Honda,Odyssey,Automatic 5-spd,Minivan - 2WD,2002,-2750,
16,Front-Wheel Drive,2250,Regular Gasoline,Kia,Sedona,Automatic 5-spd,Minivan - 2WD,2002,-4500,
22,Front-Wheel Drive,-1,Premium,11,Dodge,0.0,0,Subcompact Cars,1986,
18,Front-Wheel Drive,2000,Regular Gasoline,Mazda,MPV,Automatic 5-spd,Minivan - 2WD,2002,-3250,
17,Front-Wheel Drive,2100,Regular Gasoline,Mercury,Villager FWD Wagon,Automatic 4-spd,Minivan - 2WD,2002,-3750,
17,Front-Wheel Drive,2100,Regular Gasoline,Nissan,Quest,Automatic 4-spd,Minivan - 2WD,2002,-3750,
20,Front-Wheel Drive,1800,Regular Gasoline,Oldsmobile,Silhouette 2WD,Automatic 4-spd,Minivan - 2WD,2002,-2250,
20,Front-Wheel Drive,1800,Regular Gasoline,Pontiac,Montana FWD,Automatic 4-spd,Minivan - 2WD,2002,-2250,
19,Front-Wheel Drive,1900,Regular Gasoline,Toyota,Sienna 2WD,Automatic 4-spd,Minivan - 2WD,2002,-2750,
16,Front-Wheel Drive,2250,Regular Gasoline,Volkswagen,Eurovan,Automatic 4-spd,Minivan - 2WD,2002,-4500,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Chevrolet,Venture AWD,Automatic 4-spd,Minivan - 4WD,2002,-3250,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Chrysler,Town and Country/Voyager/Grand Voy. AWD,Automatic 4-spd,Minivan - 4WD,2002,-3750,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Dodge,Caravan/Grand Caravan AWD,Automatic 4-spd,Minivan - 4WD,2002,-3250,
24,Front-Wheel Drive,-1,Premium,11,Dodge,0.0,0,Subcompact Cars,1986,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Dodge,Caravan/Grand Caravan AWD,Automatic (S4),Minivan - 4WD,2002,-3750,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Oldsmobile,Silhouette AWD,Automatic 4-spd,Minivan - 4WD,2002,-3250,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Pontiac,Montana AWD,Automatic 4-spd,Minivan - 4WD,2002,-3250,
20,Front-Wheel Drive,1800,Regular Gasoline,Buick,Rendezvous FWD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-2250,
14,Rear-Wheel Drive,2550,Regular Gasoline,Cadillac,Escalade 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-6000,
16,Rear-Wheel Drive,2250,Regular Gasoline,Chevrolet,Blazer 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2002,-4500,
17,Rear-Wheel Drive,2100,Regular Gasoline,Chevrolet,Blazer 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-3750,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Avalanche 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-6000,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Suburban 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-6000,
15,Rear-Wheel Drive,2400,Regular Gasoline,Chevrolet,Tahoe 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-5250,
19,Rear-Wheel Drive,-1,Premium,0,Dodge,0.0,0,Subcompact Cars,1986,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Tahoe 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-6000,
22,Rear-Wheel Drive,1600,Regular Gasoline,Chevrolet,Tracker 2WD Convertible,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-1250,
22,Rear-Wheel Drive,1600,Regular Gasoline,Chevrolet,Tracker 2WD Convertible,Manual 5-spd,Sport Utility Vehicle - 2WD,2002,-1250,
22,Rear-Wheel Drive,1600,Regular Gasoline,Chevrolet,Tracker 2WD Hardtop,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-1250,
22,Rear-Wheel Drive,1600,Regular Gasoline,Chevrolet,Tracker 2WD Hardtop,Manual 5-spd,Sport Utility Vehicle - 2WD,2002,-1250,
18,Rear-Wheel Drive,2000,Regular Gasoline,Chevrolet,Tracker LT 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-3250,
16,Rear-Wheel Drive,2250,Regular Gasoline,Chevrolet,TrailBlazer 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-4500,
16,Rear-Wheel Drive,2250,Regular Gasoline,Chevrolet,TrailBlazer Ext 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-4500,
20,Front-Wheel Drive,1800,Regular Gasoline,Chrysler,PT Cruiser,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-2250,
22,Front-Wheel Drive,1600,Regular Gasoline,Chrysler,PT Cruiser,Manual 5-spd,Sport Utility Vehicle - 2WD,2002,-1250,
18,Rear-Wheel Drive,-1,Premium,0,Dodge,0.0,0,Subcompact Cars,1986,
15,Rear-Wheel Drive,2400,Regular Gasoline,Dodge,Durango 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-5250,
14,Rear-Wheel Drive,2550,Regular Gasoline,Dodge,Durango 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2002,-6000,
13,Rear-Wheel Drive,2750,Regular Gasoline,Dodge,Durango 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-7000,
22,Front-Wheel Drive,1600,Regular Gasoline,Ford,Escape 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2002,-1250,
19,Front-Wheel Drive,1900,Regular Gasoline,Ford,Escape 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-2750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Ford,Expedition 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-4500,
13,Rear-Wheel Drive,2750,Regular Gasoline,Ford,Expedition 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-7000,
16,Rear-Wheel Drive,2250,Regular Gasoline,Ford,Explorer 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2002,-4500,
17,Rear-Wheel Drive,2100,Regular Gasoline,Ford,Explorer 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2002,-3750,
15,Rear-Wheel Drive,2400,Regular Gasoline,Ford,Explorer 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2002,-5250,
22,Front-Wheel Drive,1600,Regular Gasoline,Dodge,Daytona,Automatic 3-spd,Subcompact Cars,1986,-1250,
17,Rear-Wheel Drive,2100,Regular Gasoline,Ford,Explorer Sport 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2002,-3750,
17,Rear-Wheel Drive,2100,Regular Gasoline,Ford,Explorer Sport 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2002,-3750,
15,Rear-Wheel Drive,2400,Regular Gasoline,GMC,Yukon 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-5250,
14,Rear-Wheel Drive,2550,Regular Gasoline,GMC,Yukon 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-6000,
14,Rear-Wheel Drive,2550,Regular Gasoline,GMC,Yukon XL 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-6000,
16,Rear-Wheel Drive,2250,Regular Gasoline,GMC,Envoy 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-4500,
16,Rear-Wheel Drive,2250,Regular Gasoline,GMC,Envoy XL 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-4500,
16,Rear-Wheel Drive,2250,Regular Gasoline,GMC,Jimmy 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2002,-4500,
17,Rear-Wheel Drive,2100,Regular Gasoline,GMC,Jimmy 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2002,-3750,
